epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
555,11501.3,0.52347,0.32651,0.7988,0.95152,0.91501,0.95379,0.84755,0.41853,0.29924,0.7868,0.0045154,0.0045154,0.0045154
556,11521.7,0.52321,0.32478,0.79875,0.95136,0.91498,0.95377,0.84734,0.41866,0.29922,0.78681,0.0045055,0.0045055,0.0045055
557,11542.7,0.52375,0.32373,0.7992,0.95133,0.91504,0.95375,0.8475,0.41866,0.29942,0.78682,0.0044956,0.0044956,0.0044956
558,11563.3,0.52331,0.32321,0.79925,0.95143,0.91498,0.95379,0.84731,0.41884,0.29961,0.78682,0.0044857,0.0044857,0.0044857
559,11584,0.52587,0.32418,0.79843,0.95109,0.91523,0.95381,0.84731,0.41914,0.29968,0.78684,0.0044758,0.0044758,0.0044758
560,11604.7,0.52829,0.32512,0.79905,0.95152,0.91488,0.95378,0.84711,0.41932,0.29974,0.78684,0.0044659,0.0044659,0.0044659
561,11625.2,0.52243,0.32201,0.79828,0.95165,0.91501,0.95381,0.84731,0.4195,0.29969,0.78686,0.004456,0.004456,0.004456
562,11645.6,0.52262,0.32329,0.79838,0.95099,0.91587,0.95381,0.84723,0.41971,0.29985,0.78685,0.0044461,0.0044461,0.0044461
563,11666.3,0.52666,0.32556,0.79811,0.95101,0.91574,0.95379,0.84713,0.41988,0.2999,0.78685,0.0044362,0.0044362,0.0044362
564,11687.1,0.52575,0.3252,0.79898,0.9509,0.91612,0.9538,0.84708,0.41998,0.30007,0.78685,0.0044263,0.0044263,0.0044263
565,11707.9,0.52381,0.32181,0.7987,0.95095,0.91611,0.95379,0.84705,0.42012,0.30007,0.78686,0.0044164,0.0044164,0.0044164
566,11728.7,0.52373,0.3245,0.79795,0.95116,0.91589,0.9538,0.84679,0.42026,0.30024,0.78685,0.0044065,0.0044065,0.0044065
567,11749.1,0.5236,0.32392,0.79888,0.95107,0.9158,0.95379,0.84696,0.42043,0.30029,0.78686,0.0043966,0.0043966,0.0043966
568,11770.1,0.52596,0.32498,0.798,0.95125,0.91592,0.95384,0.84669,0.42064,0.30036,0.78686,0.0043867,0.0043867,0.0043867
569,11791.1,0.52449,0.32402,0.79827,0.95118,0.91583,0.95379,0.8467,0.42084,0.30058,0.78685,0.0043768,0.0043768,0.0043768
570,11811.6,0.5241,0.32447,0.79896,0.9512,0.91593,0.95374,0.84681,0.42094,0.30068,0.78688,0.0043669,0.0043669,0.0043669
571,11832,0.52253,0.32177,0.79812,0.95111,0.91567,0.95369,0.84672,0.42112,0.30077,0.78688,0.004357,0.004357,0.004357
572,11852.8,0.52569,0.32606,0.79868,0.95105,0.91568,0.95372,0.84663,0.42125,0.30091,0.78689,0.0043471,0.0043471,0.0043471
573,11873.1,0.52237,0.3238,0.79859,0.95131,0.91574,0.95374,0.84665,0.42149,0.30121,0.78687,0.0043372,0.0043372,0.0043372
574,11893.5,0.52363,0.32467,0.79932,0.95106,0.91587,0.95371,0.84651,0.42166,0.30122,0.78688,0.0043273,0.0043273,0.0043273
575,11914.4,0.52632,0.32475,0.7982,0.95106,0.91577,0.95368,0.84648,0.42181,0.30122,0.78688,0.0043174,0.0043174,0.0043174
576,11934.9,0.52381,0.3238,0.79888,0.95124,0.91568,0.95361,0.84649,0.422,0.30131,0.78689,0.0043075,0.0043075,0.0043075
577,11955.7,0.52088,0.32383,0.79861,0.95118,0.91565,0.95366,0.84647,0.42209,0.30132,0.78689,0.0042976,0.0042976,0.0042976
578,11976.8,0.52108,0.32318,0.79836,0.95097,0.91584,0.95365,0.84644,0.4224,0.30136,0.78689,0.0042877,0.0042877,0.0042877
579,11997.4,0.52257,0.32452,0.79819,0.95121,0.91571,0.95371,0.84643,0.42253,0.3016,0.7869,0.0042778,0.0042778,0.0042778
580,12018,0.52224,0.3227,0.79838,0.95133,0.91568,0.95374,0.84641,0.4228,0.30153,0.78691,0.0042679,0.0042679,0.0042679
581,12038.4,0.52029,0.32282,0.79798,0.9514,0.91571,0.95376,0.84642,0.42304,0.30162,0.7869,0.004258,0.004258,0.004258
582,12059.1,0.52097,0.3216,0.79774,0.95099,0.9158,0.95374,0.84625,0.42324,0.30189,0.7869,0.0042481,0.0042481,0.0042481
583,12080.1,0.52565,0.32293,0.79856,0.95121,0.91561,0.95368,0.84621,0.42347,0.30204,0.78691,0.0042382,0.0042382,0.0042382
584,12100.8,0.51792,0.32205,0.79842,0.9513,0.91552,0.95367,0.84619,0.42362,0.30213,0.78693,0.0042283,0.0042283,0.0042283
585,12121.4,0.52385,0.32373,0.79848,0.95161,0.9153,0.95363,0.84603,0.42393,0.30228,0.78692,0.0042184,0.0042184,0.0042184
586,12142.2,0.52099,0.32254,0.79864,0.95141,0.91529,0.95358,0.84595,0.42412,0.30234,0.78692,0.0042085,0.0042085,0.0042085
587,12162.8,0.52296,0.32209,0.79769,0.95178,0.91485,0.95358,0.84589,0.4244,0.30262,0.78692,0.0041986,0.0041986,0.0041986
588,12183.3,0.51771,0.3233,0.79805,0.95099,0.91561,0.9536,0.84579,0.42466,0.30258,0.78695,0.0041887,0.0041887,0.0041887
589,12203.8,0.5179,0.32068,0.79761,0.95095,0.91558,0.95359,0.84567,0.42498,0.30279,0.78696,0.0041788,0.0041788,0.0041788
590,12224.5,0.51706,0.32041,0.7976,0.95094,0.91542,0.95356,0.84561,0.42508,0.30283,0.78696,0.0041689,0.0041689,0.0041689
591,12245.4,0.5177,0.32134,0.79903,0.95162,0.91495,0.95357,0.84568,0.42541,0.30312,0.78695,0.004159,0.004159,0.004159
592,12266.3,0.52169,0.3248,0.79825,0.95134,0.91498,0.95354,0.84545,0.42559,0.30308,0.78696,0.0041491,0.0041491,0.0041491
593,12286.3,0.51554,0.31918,0.79813,0.95142,0.91481,0.95345,0.84561,0.42579,0.30327,0.78694,0.0041392,0.0041392,0.0041392
594,12307.2,0.52146,0.32299,0.79857,0.95161,0.91482,0.95347,0.84542,0.42596,0.30337,0.78693,0.0041293,0.0041293,0.0041293
595,12328,0.5159,0.32091,0.7982,0.95161,0.91476,0.95351,0.84533,0.42619,0.3034,0.78693,0.0041194,0.0041194,0.0041194
596,12348.8,0.51956,0.32223,0.79835,0.95252,0.91358,0.95337,0.84513,0.42642,0.30349,0.78696,0.0041095,0.0041095,0.0041095
597,12369.7,0.52099,0.32328,0.79838,0.95268,0.91365,0.95342,0.84509,0.42677,0.30355,0.78697,0.0040996,0.0040996,0.0040996
598,12389.9,0.51509,0.31978,0.79744,0.95273,0.91336,0.95331,0.84496,0.42692,0.30371,0.78696,0.0040897,0.0040897,0.0040897
599,12410,0.5222,0.3236,0.79764,0.95301,0.91323,0.95333,0.84488,0.42733,0.30395,0.78695,0.0040798,0.0040798,0.0040798
600,12431.2,0.51547,0.31971,0.79789,0.95298,0.91339,0.95334,0.84469,0.42766,0.30408,0.78698,0.0040699,0.0040699,0.0040699
601,12451.8,0.51974,0.32147,0.79784,0.95283,0.91349,0.95331,0.8446,0.4278,0.30427,0.78698,0.00406,0.00406,0.00406
602,12472.8,0.51948,0.32118,0.79782,0.95268,0.91371,0.9533,0.84439,0.42827,0.30436,0.78699,0.0040501,0.0040501,0.0040501
603,12493.3,0.51644,0.32034,0.79785,0.95256,0.914,0.95337,0.84441,0.42852,0.30451,0.78697,0.0040402,0.0040402,0.0040402
604,12514.4,0.52456,0.3223,0.79826,0.95254,0.91407,0.9533,0.8443,0.42862,0.30454,0.78699,0.0040303,0.0040303,0.0040303
605,12535.1,0.52245,0.32303,0.79835,0.95259,0.91393,0.95324,0.84413,0.42896,0.30456,0.78699,0.0040204,0.0040204,0.0040204
606,12556.1,0.51881,0.32183,0.79822,0.95266,0.91388,0.95326,0.844,0.4292,0.30486,0.78698,0.0040105,0.0040105,0.0040105
607,12576.4,0.51299,0.31899,0.79751,0.95271,0.91387,0.95324,0.84401,0.42936,0.30483,0.78697,0.0040006,0.0040006,0.0040006
608,12597.4,0.51548,0.3199,0.79817,0.95272,0.91391,0.95325,0.84389,0.42967,0.30499,0.78699,0.0039907,0.0039907,0.0039907
609,12618.6,0.51803,0.31965,0.79806,0.95273,0.91404,0.95324,0.8439,0.42999,0.3051,0.78697,0.0039808,0.0039808,0.0039808
610,12639.2,0.51751,0.32265,0.79762,0.95263,0.91403,0.95316,0.8437,0.43027,0.30518,0.78697,0.0039709,0.0039709,0.0039709
611,12660,0.51447,0.32011,0.79811,0.95259,0.9139,0.95319,0.84378,0.43059,0.30531,0.78698,0.003961,0.003961,0.003961
612,12680.9,0.52072,0.32233,0.79774,0.95247,0.914,0.95313,0.84355,0.43082,0.30535,0.78698,0.0039511,0.0039511,0.0039511
613,12701.7,0.51858,0.31946,0.79844,0.95246,0.91384,0.9532,0.84351,0.43111,0.30561,0.78698,0.0039412,0.0039412,0.0039412
614,12722.4,0.51894,0.32102,0.79889,0.95237,0.91393,0.95314,0.84336,0.43139,0.30563,0.78701,0.0039313,0.0039313,0.0039313
615,12743,0.51669,0.32061,0.79809,0.95268,0.91371,0.95311,0.84338,0.4317,0.30574,0.787,0.0039214,0.0039214,0.0039214
616,12763.3,0.52127,0.32244,0.79772,0.95272,0.91377,0.95315,0.84326,0.43213,0.30599,0.787,0.0039115,0.0039115,0.0039115
617,12783.8,0.51721,0.31916,0.79763,0.95233,0.9139,0.95309,0.84303,0.43239,0.30617,0.787,0.0039016,0.0039016,0.0039016
618,12804.5,0.51587,0.31985,0.79823,0.95186,0.91427,0.95309,0.843,0.43266,0.30646,0.78699,0.0038917,0.0038917,0.0038917
619,12825.1,0.51863,0.32116,0.79763,0.95165,0.91446,0.95313,0.8429,0.43305,0.30658,0.787,0.0038818,0.0038818,0.0038818
620,12846.1,0.51468,0.31881,0.79738,0.95153,0.9146,0.95313,0.84284,0.43338,0.30666,0.78702,0.0038719,0.0038719,0.0038719
621,12867.1,0.51564,0.32131,0.79762,0.95199,0.91422,0.95316,0.84266,0.4336,0.3068,0.78703,0.003862,0.003862,0.003862
622,12887.6,0.51393,0.31843,0.79771,0.95166,0.91457,0.95311,0.8427,0.43385,0.30691,0.78704,0.0038521,0.0038521,0.0038521
623,12908.3,0.51891,0.32123,0.79776,0.95167,0.91427,0.95309,0.84266,0.43417,0.30711,0.78703,0.0038422,0.0038422,0.0038422
624,12929.2,0.51273,0.31811,0.79771,0.95147,0.91441,0.9531,0.84257,0.43446,0.30727,0.78702,0.0038323,0.0038323,0.0038323
625,12949.6,0.50828,0.31559,0.79787,0.95193,0.91433,0.9531,0.84255,0.43483,0.30737,0.78703,0.0038224,0.0038224,0.0038224
626,12970.6,0.51421,0.31941,0.79788,0.95203,0.91428,0.95319,0.8425,0.4351,0.30759,0.78704,0.0038125,0.0038125,0.0038125
627,12990.9,0.51392,0.31742,0.79794,0.95157,0.91473,0.95313,0.84244,0.43547,0.30785,0.78704,0.0038026,0.0038026,0.0038026
628,13011.7,0.51063,0.31661,0.79761,0.95159,0.9145,0.95308,0.84234,0.43578,0.30798,0.78704,0.0037927,0.0037927,0.0037927
629,13032.1,0.51265,0.31844,0.79751,0.95221,0.91406,0.95309,0.84221,0.43608,0.30796,0.78705,0.0037828,0.0037828,0.0037828
630,13052.9,0.51346,0.32066,0.79748,0.9516,0.91479,0.95312,0.84221,0.4364,0.30819,0.78705,0.0037729,0.0037729,0.0037729
631,13073.4,0.51151,0.31859,0.79679,0.9516,0.91476,0.95308,0.84211,0.43673,0.30841,0.78704,0.003763,0.003763,0.003763
632,13094.4,0.51404,0.3172,0.79724,0.95202,0.91441,0.95311,0.84207,0.4371,0.30851,0.78704,0.0037531,0.0037531,0.0037531
633,13115.3,0.51785,0.32099,0.79831,0.9517,0.91501,0.95314,0.8419,0.43754,0.30874,0.78705,0.0037432,0.0037432,0.0037432
634,13136.1,0.51276,0.31853,0.79779,0.95197,0.91457,0.95308,0.84188,0.43793,0.30894,0.78706,0.0037333,0.0037333,0.0037333
635,13157.2,0.5163,0.31925,0.79758,0.95173,0.91479,0.95309,0.84166,0.43834,0.3092,0.78708,0.0037234,0.0037234,0.0037234
636,13178.1,0.51331,0.32018,0.79756,0.95179,0.91476,0.95312,0.84169,0.43877,0.30934,0.78711,0.0037135,0.0037135,0.0037135
637,13198.7,0.51849,0.31921,0.79734,0.95175,0.91457,0.95307,0.8415,0.43912,0.30952,0.7871,0.0037036,0.0037036,0.0037036
638,13219.2,0.51376,0.31869,0.79737,0.9514,0.91479,0.95303,0.84135,0.43954,0.30978,0.78711,0.0036937,0.0036937,0.0036937
639,13240.3,0.51117,0.31657,0.79736,0.95147,0.91485,0.95306,0.84128,0.43979,0.30991,0.78711,0.0036838,0.0036838,0.0036838
640,13261,0.51505,0.31956,0.79713,0.95141,0.91474,0.95299,0.84124,0.43996,0.30999,0.78711,0.0036739,0.0036739,0.0036739
641,13281.7,0.51071,0.31817,0.79746,0.95167,0.91431,0.95302,0.84102,0.44027,0.3101,0.78713,0.003664,0.003664,0.003664
642,13302.9,0.51691,0.31903,0.7972,0.95192,0.91412,0.95304,0.84089,0.4406,0.31027,0.78715,0.0036541,0.0036541,0.0036541
643,13323.2,0.51396,0.31823,0.79749,0.95157,0.9147,0.95306,0.84105,0.44089,0.3105,0.78714,0.0036442,0.0036442,0.0036442
644,13344.2,0.51223,0.31693,0.79681,0.95121,0.91463,0.95299,0.84056,0.44127,0.31066,0.78715,0.0036343,0.0036343,0.0036343
645,13364.3,0.51613,0.31835,0.79792,0.95219,0.9139,0.95307,0.84054,0.44167,0.31083,0.78723,0.0036244,0.0036244,0.0036244
646,13385,0.51303,0.31937,0.79695,0.9521,0.91415,0.95304,0.84041,0.4421,0.31112,0.78725,0.0036145,0.0036145,0.0036145
647,13405.8,0.51283,0.31752,0.79737,0.95209,0.91387,0.95301,0.84045,0.44231,0.31108,0.78725,0.0036046,0.0036046,0.0036046
648,13426.9,0.50942,0.31727,0.7979,0.95184,0.91387,0.95298,0.84031,0.44272,0.31119,0.78729,0.0035947,0.0035947,0.0035947
649,13447.1,0.51011,0.31775,0.79742,0.95205,0.91377,0.95302,0.84021,0.443,0.31138,0.78729,0.0035848,0.0035848,0.0035848
650,13467.6,0.50959,0.31716,0.79842,0.95193,0.9139,0.95301,0.84017,0.44337,0.3115,0.7873,0.0035749,0.0035749,0.0035749
651,13488.3,0.50935,0.31675,0.79683,0.95165,0.91409,0.95297,0.84003,0.4437,0.31168,0.78732,0.003565,0.003565,0.003565
652,13508.6,0.51032,0.31827,0.79738,0.95172,0.914,0.95296,0.84007,0.44397,0.31185,0.78732,0.0035551,0.0035551,0.0035551
653,13529.1,0.51415,0.31891,0.79792,0.95195,0.9141,0.95302,0.84005,0.44426,0.31199,0.78731,0.0035452,0.0035452,0.0035452
654,13549.7,0.50574,0.31651,0.79706,0.9519,0.91406,0.95304,0.83991,0.44472,0.31223,0.78733,0.0035353,0.0035353,0.0035353
655,13570.8,0.51683,0.31952,0.79712,0.95181,0.91401,0.95301,0.83976,0.44511,0.31232,0.78733,0.0035254,0.0035254,0.0035254
656,13591.5,0.51387,0.31884,0.79759,0.95202,0.91371,0.95299,0.83952,0.44561,0.31248,0.78734,0.0035155,0.0035155,0.0035155
657,13612.1,0.50521,0.31501,0.79745,0.95187,0.91375,0.95296,0.83933,0.44616,0.3127,0.78737,0.0035056,0.0035056,0.0035056
658,13632.7,0.5057,0.31617,0.79737,0.95201,0.91368,0.95291,0.839,0.44668,0.31308,0.78738,0.0034957,0.0034957,0.0034957
659,13653.4,0.51236,0.31616,0.79677,0.95192,0.91381,0.95293,0.83877,0.44717,0.3133,0.7874,0.0034858,0.0034858,0.0034858
660,13674.5,0.50937,0.31696,0.79791,0.95205,0.91369,0.95289,0.83868,0.44747,0.31358,0.7874,0.0034759,0.0034759,0.0034759
661,13695.3,0.50751,0.31754,0.79697,0.95192,0.91369,0.95282,0.83848,0.44808,0.31385,0.78741,0.003466,0.003466,0.003466
662,13715.8,0.50906,0.31877,0.79684,0.95204,0.91371,0.9529,0.83839,0.44848,0.31405,0.78744,0.0034561,0.0034561,0.0034561
663,13736.2,0.51132,0.31698,0.79779,0.95189,0.9136,0.95274,0.83821,0.44884,0.31417,0.78746,0.0034462,0.0034462,0.0034462
664,13757.3,0.50891,0.31548,0.79763,0.95207,0.91353,0.95279,0.83778,0.44942,0.31433,0.78745,0.0034363,0.0034363,0.0034363
665,13778.2,0.50788,0.3173,0.79754,0.95225,0.91352,0.95279,0.83773,0.44987,0.31462,0.78748,0.0034264,0.0034264,0.0034264
666,13799.2,0.5143,0.31875,0.79795,0.95141,0.91384,0.95279,0.83755,0.45031,0.31489,0.78749,0.0034165,0.0034165,0.0034165
667,13819.7,0.51017,0.31573,0.7966,0.95118,0.91396,0.9528,0.83738,0.45085,0.3151,0.78753,0.0034066,0.0034066,0.0034066
668,13840.8,0.51008,0.31453,0.79751,0.95173,0.91357,0.9527,0.83727,0.45122,0.31531,0.78753,0.0033967,0.0033967,0.0033967
669,13861.6,0.51036,0.31664,0.79731,0.95109,0.91409,0.95272,0.83719,0.45164,0.31563,0.78754,0.0033868,0.0033868,0.0033868
670,13882.2,0.50709,0.3154,0.79683,0.95099,0.91406,0.95276,0.83716,0.4521,0.31593,0.78755,0.0033769,0.0033769,0.0033769
671,13902.6,0.50846,0.31712,0.7975,0.95106,0.91391,0.9527,0.83678,0.45257,0.3161,0.78756,0.003367,0.003367,0.003367
672,13922.7,0.51296,0.31813,0.7966,0.95143,0.91381,0.95271,0.83666,0.45316,0.31638,0.78759,0.0033571,0.0033571,0.0033571
673,13943.2,0.50648,0.31496,0.79666,0.9509,0.91431,0.9527,0.8365,0.45368,0.31662,0.78761,0.0033472,0.0033472,0.0033472
674,13963.8,0.50591,0.31528,0.79626,0.95086,0.91428,0.95276,0.83625,0.45409,0.3167,0.78762,0.0033373,0.0033373,0.0033373
675,13984.3,0.50581,0.31363,0.79625,0.95108,0.91419,0.95272,0.83588,0.45456,0.31702,0.78764,0.0033274,0.0033274,0.0033274
676,14004.8,0.50357,0.31495,0.79666,0.95108,0.91419,0.95271,0.83586,0.45481,0.31722,0.78765,0.0033175,0.0033175,0.0033175
677,14025.5,0.50908,0.31431,0.79698,0.95094,0.91418,0.9527,0.83579,0.45515,0.3173,0.78766,0.0033076,0.0033076,0.0033076
678,14045.9,0.51456,0.31636,0.79736,0.95147,0.91371,0.9527,0.83558,0.45546,0.31751,0.78767,0.0032977,0.0032977,0.0032977
679,14066.7,0.5096,0.31695,0.79692,0.95137,0.91395,0.95264,0.83545,0.45582,0.31758,0.7877,0.0032878,0.0032878,0.0032878
680,14087.4,0.50692,0.3148,0.79747,0.95122,0.9139,0.95261,0.83536,0.45642,0.31787,0.78771,0.0032779,0.0032779,0.0032779
681,14108.9,0.50934,0.31494,0.79655,0.9513,0.91379,0.95258,0.83521,0.45682,0.31811,0.78771,0.003268,0.003268,0.003268
682,14129.5,0.50276,0.31279,0.79649,0.95108,0.91376,0.9525,0.835,0.4573,0.31841,0.78773,0.0032581,0.0032581,0.0032581
683,14150.5,0.50769,0.31526,0.79627,0.95111,0.9137,0.95247,0.83474,0.45774,0.31854,0.78772,0.0032482,0.0032482,0.0032482
684,14171.1,0.50572,0.31317,0.79678,0.95103,0.91374,0.9524,0.83463,0.45821,0.31884,0.78777,0.0032383,0.0032383,0.0032383
685,14191.6,0.50761,0.31434,0.79721,0.95121,0.91368,0.95253,0.83453,0.45866,0.31901,0.78777,0.0032284,0.0032284,0.0032284
686,14212.7,0.50536,0.31451,0.79671,0.9512,0.91364,0.95253,0.83424,0.45902,0.31921,0.78777,0.0032185,0.0032185,0.0032185
687,14233.2,0.50681,0.31605,0.79742,0.95129,0.91314,0.95245,0.83407,0.4595,0.31946,0.78778,0.0032086,0.0032086,0.0032086
688,14253.7,0.50476,0.31512,0.79616,0.95119,0.91348,0.95252,0.83398,0.45985,0.31958,0.78781,0.0031987,0.0031987,0.0031987
689,14274.3,0.50489,0.31498,0.79719,0.95119,0.91336,0.95253,0.83391,0.46026,0.31984,0.78782,0.0031888,0.0031888,0.0031888
690,14294.8,0.5055,0.31318,0.79688,0.95125,0.91338,0.95258,0.8338,0.46075,0.32015,0.78782,0.0031789,0.0031789,0.0031789
691,14315.2,0.50065,0.31184,0.7963,0.95125,0.91335,0.9525,0.83344,0.4613,0.3205,0.78785,0.003169,0.003169,0.003169
692,14335.8,0.50528,0.31382,0.797,0.95131,0.91338,0.95249,0.83333,0.46158,0.3207,0.78787,0.0031591,0.0031591,0.0031591
693,14356.6,0.5039,0.31447,0.7963,0.95125,0.9132,0.95247,0.83302,0.46225,0.32108,0.78788,0.0031492,0.0031492,0.0031492
694,14377.2,0.50524,0.31567,0.79678,0.95128,0.91311,0.95249,0.83295,0.46277,0.32128,0.78791,0.0031393,0.0031393,0.0031393
695,14397.9,0.50592,0.31332,0.7968,0.95134,0.91311,0.9524,0.83272,0.46332,0.32153,0.78792,0.0031294,0.0031294,0.0031294
696,14418.5,0.50347,0.31597,0.79636,0.95137,0.91304,0.95243,0.83276,0.46369,0.32181,0.78794,0.0031195,0.0031195,0.0031195
697,14439.1,0.5062,0.3154,0.79624,0.95146,0.91304,0.95244,0.83249,0.46424,0.32194,0.78798,0.0031096,0.0031096,0.0031096
698,14460.1,0.50512,0.31244,0.79643,0.95041,0.9139,0.95238,0.83222,0.46482,0.3222,0.78798,0.0030997,0.0030997,0.0030997
699,14481.1,0.50142,0.31203,0.79666,0.95056,0.91387,0.95233,0.83199,0.46532,0.32232,0.78792,0.0030898,0.0030898,0.0030898
700,14501.7,0.50932,0.31529,0.7967,0.95043,0.91384,0.95229,0.83171,0.46561,0.32263,0.788,0.0030799,0.0030799,0.0030799
701,14522.5,0.50576,0.31381,0.79617,0.951,0.9135,0.95232,0.83163,0.46601,0.32282,0.78801,0.00307,0.00307,0.00307
702,14542.9,0.50324,0.31363,0.79616,0.95078,0.91377,0.95235,0.83156,0.46642,0.32303,0.78803,0.0030601,0.0030601,0.0030601
703,14564.2,0.50084,0.31316,0.79689,0.95043,0.91381,0.95223,0.83128,0.46695,0.32325,0.78806,0.0030502,0.0030502,0.0030502
704,14584.7,0.50359,0.31282,0.79641,0.95099,0.91352,0.95225,0.83126,0.46733,0.32348,0.78809,0.0030403,0.0030403,0.0030403
705,14605.6,0.50231,0.31333,0.79624,0.95077,0.91355,0.95221,0.83113,0.46768,0.32372,0.7881,0.0030304,0.0030304,0.0030304
706,14626.4,0.50359,0.31418,0.79643,0.95083,0.9137,0.95227,0.83086,0.46822,0.3239,0.78812,0.0030205,0.0030205,0.0030205
707,14646.6,0.50413,0.31334,0.79695,0.9509,0.91377,0.95227,0.83077,0.46859,0.32412,0.78813,0.0030106,0.0030106,0.0030106
708,14667.4,0.5043,0.31387,0.7963,0.95077,0.91361,0.9521,0.83063,0.4691,0.32439,0.78814,0.0030007,0.0030007,0.0030007
709,14687.9,0.49969,0.31391,0.7962,0.95102,0.91352,0.95216,0.83031,0.46955,0.32452,0.78817,0.0029908,0.0029908,0.0029908
710,14708.8,0.50099,0.31389,0.79653,0.95095,0.91361,0.95212,0.83027,0.46986,0.32474,0.78819,0.0029809,0.0029809,0.0029809
711,14729.2,0.50584,0.31532,0.79643,0.95097,0.91349,0.95207,0.83007,0.47025,0.32506,0.78812,0.002971,0.002971,0.002971
712,14749.6,0.50518,0.31464,0.79675,0.95119,0.9133,0.95212,0.82992,0.47078,0.32532,0.78816,0.0029611,0.0029611,0.0029611
713,14770.2,0.50121,0.31261,0.79653,0.95109,0.91323,0.95199,0.82968,0.47155,0.32564,0.78828,0.0029512,0.0029512,0.0029512
714,14791.3,0.50733,0.31296,0.79618,0.9511,0.91336,0.95201,0.82944,0.472,0.32589,0.78819,0.0029413,0.0029413,0.0029413
715,14812.2,0.50426,0.3128,0.7964,0.95125,0.91323,0.95208,0.82937,0.47241,0.32614,0.78822,0.0029314,0.0029314,0.0029314
716,14833.2,0.50335,0.31157,0.79598,0.95124,0.91323,0.95192,0.82922,0.47283,0.32634,0.78832,0.0029215,0.0029215,0.0029215
717,14854,0.50284,0.31312,0.79633,0.95137,0.91311,0.95181,0.82902,0.47321,0.32656,0.78826,0.0029116,0.0029116,0.0029116
718,14874.9,0.50291,0.31201,0.79671,0.95099,0.91317,0.95171,0.82902,0.47382,0.32676,0.7883,0.0029017,0.0029017,0.0029017
719,14895.4,0.505,0.31375,0.79617,0.95103,0.9133,0.95188,0.82889,0.47421,0.32715,0.78831,0.0028918,0.0028918,0.0028918
720,14916,0.50057,0.3128,0.79585,0.95108,0.91308,0.95175,0.82865,0.47453,0.32715,0.78833,0.0028819,0.0028819,0.0028819
721,14936.4,0.50118,0.31256,0.79583,0.95102,0.91327,0.95182,0.82865,0.47501,0.32744,0.78835,0.002872,0.002872,0.002872
722,14957.4,0.50115,0.31288,0.79608,0.95056,0.91361,0.95182,0.82832,0.4754,0.32762,0.78836,0.0028621,0.0028621,0.0028621
723,14977.8,0.50237,0.31397,0.79651,0.95047,0.91371,0.95186,0.82832,0.47562,0.32778,0.78838,0.0028522,0.0028522,0.0028522
724,14998.9,0.5044,0.3132,0.79602,0.95032,0.91367,0.9518,0.82812,0.47613,0.32791,0.7884,0.0028423,0.0028423,0.0028423
725,15019.3,0.49871,0.31178,0.79594,0.95029,0.91361,0.95179,0.82806,0.47647,0.32821,0.78842,0.0028324,0.0028324,0.0028324
726,15039.8,0.49886,0.30924,0.79625,0.9503,0.91371,0.95184,0.8279,0.47673,0.32838,0.78842,0.0028225,0.0028225,0.0028225
727,15060.3,0.49606,0.31118,0.79563,0.95038,0.91358,0.95182,0.82777,0.47729,0.32871,0.78846,0.0028126,0.0028126,0.0028126
728,15081.2,0.49898,0.31173,0.79651,0.95026,0.91361,0.95177,0.82748,0.47794,0.32898,0.78849,0.0028027,0.0028027,0.0028027
729,15101.8,0.50066,0.31281,0.79613,0.9502,0.91361,0.95179,0.82742,0.47841,0.32921,0.78851,0.0027928,0.0027928,0.0027928
730,15123,0.49808,0.31142,0.79589,0.94974,0.914,0.95171,0.82686,0.47897,0.32947,0.78853,0.0027829,0.0027829,0.0027829
731,15143.3,0.49828,0.31352,0.79625,0.94979,0.91396,0.95172,0.82677,0.47949,0.32971,0.78857,0.002773,0.002773,0.002773
732,15164.2,0.50082,0.31464,0.79595,0.9498,0.91415,0.95177,0.82659,0.48005,0.32996,0.78859,0.0027631,0.0027631,0.0027631
733,15184.4,0.49835,0.31177,0.79601,0.94971,0.91398,0.95171,0.82643,0.48076,0.33019,0.7886,0.0027532,0.0027532,0.0027532
734,15205.4,0.5003,0.3127,0.79641,0.94978,0.91404,0.95174,0.8262,0.48133,0.3304,0.78865,0.0027433,0.0027433,0.0027433
735,15225.5,0.49538,0.31045,0.79551,0.94957,0.91396,0.95173,0.82605,0.48188,0.33067,0.78867,0.0027334,0.0027334,0.0027334
736,15246.2,0.50251,0.31247,0.79656,0.9496,0.914,0.9518,0.82591,0.48259,0.3311,0.78871,0.0027235,0.0027235,0.0027235
737,15267.4,0.49902,0.3104,0.79618,0.94943,0.91402,0.9517,0.82563,0.48318,0.33139,0.78875,0.0027136,0.0027136,0.0027136
738,15288.2,0.49982,0.30986,0.79538,0.94943,0.91393,0.95167,0.82549,0.48376,0.33158,0.78879,0.0027037,0.0027037,0.0027037
739,15308.7,0.49723,0.30946,0.79587,0.9494,0.91396,0.95175,0.82547,0.48431,0.33191,0.78882,0.0026938,0.0026938,0.0026938
740,15329.8,0.49814,0.30938,0.79561,0.94945,0.9137,0.9516,0.8253,0.48452,0.33211,0.78886,0.0026839,0.0026839,0.0026839
