epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
511,62485.5,0.23114,0.23563,0.0274,0.95751,0.90968,0.94065,0.86672,0.19405,0.22952,0.0262,4.951e-05,4.951e-05,4.951e-05
512,62609.8,0.23344,0.23378,0.02894,0.95732,0.90946,0.94069,0.8668,0.194,0.22936,0.0263,4.9411e-05,4.9411e-05,4.9411e-05
513,62729.3,0.23398,0.23478,0.0296,0.95763,0.90981,0.9406,0.86677,0.19413,0.22929,0.02616,4.9312e-05,4.9312e-05,4.9312e-05
514,62851.3,0.23216,0.23418,0.02843,0.95778,0.90952,0.94056,0.86678,0.19474,0.229,0.02623,4.9213e-05,4.9213e-05,4.9213e-05
515,62973.2,0.23207,0.23606,0.0281,0.95868,0.90935,0.94071,0.86684,0.19396,0.22915,0.02609,4.9114e-05,4.9114e-05,4.9114e-05
516,63095.2,0.2346,0.23523,0.02832,0.95779,0.91015,0.94069,0.86676,0.19396,0.22916,0.02606,4.9015e-05,4.9015e-05,4.9015e-05
517,63216.9,0.23104,0.23527,0.02813,0.95768,0.91031,0.94058,0.8669,0.1936,0.22917,0.02625,4.8916e-05,4.8916e-05,4.8916e-05
518,63336,0.23518,0.23589,0.02902,0.95762,0.91012,0.94058,0.86678,0.19383,0.22916,0.02623,4.8817e-05,4.8817e-05,4.8817e-05
519,63455,0.2325,0.23506,0.02903,0.95761,0.9106,0.94084,0.86696,0.19321,0.22944,0.02622,4.8718e-05,4.8718e-05,4.8718e-05
520,63578.6,0.23952,0.23478,0.03077,0.9574,0.91085,0.94057,0.86696,0.19343,0.22943,0.02606,4.8619e-05,4.8619e-05,4.8619e-05
521,63698.9,0.24116,0.23594,0.03174,0.95795,0.91095,0.94091,0.86724,0.19339,0.22914,0.02625,4.852e-05,4.852e-05,4.852e-05
522,63819.6,0.22794,0.23607,0.02709,0.9579,0.91123,0.94121,0.86734,0.19289,0.22938,0.02611,4.8421e-05,4.8421e-05,4.8421e-05
523,63940.7,0.23407,0.23579,0.02846,0.95778,0.91133,0.94109,0.86749,0.1927,0.22945,0.02617,4.8322e-05,4.8322e-05,4.8322e-05
524,64064.1,0.23007,0.23448,0.02839,0.95655,0.91181,0.94109,0.86769,0.19264,0.22912,0.02615,4.8223e-05,4.8223e-05,4.8223e-05
525,64186,0.23398,0.23604,0.02861,0.95657,0.91181,0.9412,0.8676,0.19262,0.22925,0.02613,4.8124e-05,4.8124e-05,4.8124e-05
526,64306.9,0.23573,0.23596,0.03004,0.9573,0.91162,0.94114,0.86758,0.19278,0.22905,0.02623,4.8025e-05,4.8025e-05,4.8025e-05
527,64428.7,0.23538,0.23511,0.02913,0.95634,0.91235,0.9411,0.86753,0.19301,0.22899,0.02623,4.7926e-05,4.7926e-05,4.7926e-05
528,64549.7,0.23309,0.23639,0.02785,0.95732,0.91158,0.94131,0.86776,0.19292,0.2289,0.02634,4.7827e-05,4.7827e-05,4.7827e-05
529,64669.9,0.23193,0.23655,0.02796,0.95672,0.91194,0.94125,0.86742,0.19259,0.22906,0.02615,4.7728e-05,4.7728e-05,4.7728e-05
530,64789.4,0.23437,0.23632,0.02898,0.95666,0.91196,0.94105,0.86771,0.19291,0.22903,0.02622,4.7629e-05,4.7629e-05,4.7629e-05
531,64910.3,0.23271,0.23469,0.02838,0.95711,0.91193,0.94109,0.86782,0.1927,0.22919,0.026,4.753e-05,4.753e-05,4.753e-05
532,65029.9,0.23171,0.23393,0.02874,0.95707,0.9119,0.94126,0.86783,0.19224,0.22939,0.02592,4.7431e-05,4.7431e-05,4.7431e-05
533,65153.1,0.23098,0.23624,0.02865,0.95715,0.91166,0.94126,0.86822,0.19262,0.22924,0.026,4.7332e-05,4.7332e-05,4.7332e-05
534,65273.6,0.2317,0.23467,0.02887,0.95713,0.91241,0.94131,0.86823,0.19232,0.22932,0.02583,4.7233e-05,4.7233e-05,4.7233e-05
535,65396.5,0.23041,0.23387,0.02785,0.95732,0.91182,0.94122,0.86827,0.1924,0.22931,0.02589,4.7134e-05,4.7134e-05,4.7134e-05
536,65515.4,0.23263,0.23332,0.02923,0.95726,0.91282,0.94146,0.86836,0.19196,0.22935,0.0259,4.7035e-05,4.7035e-05,4.7035e-05
537,65634.3,0.22907,0.23608,0.02749,0.95666,0.91279,0.94151,0.86828,0.19169,0.22943,0.02579,4.6936e-05,4.6936e-05,4.6936e-05
538,65753.8,0.23485,0.23484,0.02852,0.95692,0.9126,0.9415,0.86851,0.19189,0.22938,0.02579,4.6837e-05,4.6837e-05,4.6837e-05
539,65874.2,0.23007,0.23511,0.02811,0.95798,0.91193,0.94144,0.86846,0.19177,0.22937,0.02573,4.6738e-05,4.6738e-05,4.6738e-05
540,65993.8,0.23043,0.23386,0.02785,0.95743,0.91222,0.94154,0.86847,0.19188,0.22948,0.02576,4.6639e-05,4.6639e-05,4.6639e-05
541,66114.6,0.23172,0.23801,0.02727,0.9578,0.91189,0.94144,0.86854,0.19171,0.22964,0.02575,4.654e-05,4.654e-05,4.654e-05
542,66235.8,0.23265,0.23337,0.0283,0.9593,0.91012,0.9414,0.86847,0.1916,0.22953,0.02571,4.6441e-05,4.6441e-05,4.6441e-05
543,66357.4,0.23204,0.23372,0.02854,0.96092,0.90889,0.94135,0.86843,0.19187,0.22966,0.02573,4.6342e-05,4.6342e-05,4.6342e-05
544,66479.4,0.23596,0.2351,0.02881,0.9594,0.91053,0.94124,0.86841,0.19202,0.2294,0.02587,4.6243e-05,4.6243e-05,4.6243e-05
545,66601.5,0.22997,0.23343,0.02799,0.95982,0.90974,0.94114,0.86831,0.19156,0.22963,0.02565,4.6144e-05,4.6144e-05,4.6144e-05
546,66723.4,0.22708,0.23341,0.02822,0.95797,0.91193,0.94147,0.86862,0.19172,0.22936,0.02553,4.6045e-05,4.6045e-05,4.6045e-05
547,66843.1,0.22789,0.23382,0.02769,0.9598,0.91013,0.9413,0.86867,0.19147,0.2296,0.02553,4.5946e-05,4.5946e-05,4.5946e-05
548,66961.4,0.22593,0.2336,0.02624,0.95947,0.91049,0.94136,0.86854,0.19157,0.22945,0.02553,4.5847e-05,4.5847e-05,4.5847e-05
549,67083.6,0.23078,0.23092,0.0284,0.95996,0.91047,0.94136,0.86864,0.19102,0.22974,0.02546,4.5748e-05,4.5748e-05,4.5748e-05
550,67206,0.23317,0.23326,0.02829,0.95962,0.90977,0.94137,0.86848,0.19109,0.22974,0.02547,4.5649e-05,4.5649e-05,4.5649e-05
551,67327.9,0.22957,0.2356,0.02777,0.95911,0.91098,0.94145,0.86851,0.19172,0.22949,0.02573,4.555e-05,4.555e-05,4.555e-05
552,67449.1,0.23877,0.23255,0.03027,0.96029,0.90892,0.94122,0.86851,0.19144,0.22949,0.02565,4.5451e-05,4.5451e-05,4.5451e-05
553,67570.5,0.23394,0.23185,0.02935,0.95764,0.91162,0.94132,0.86865,0.19099,0.22965,0.02559,4.5352e-05,4.5352e-05,4.5352e-05
554,67691.3,0.22797,0.23145,0.02754,0.9585,0.91119,0.94133,0.86867,0.19131,0.22939,0.02549,4.5253e-05,4.5253e-05,4.5253e-05
555,67810.1,0.22905,0.23457,0.02798,0.95775,0.91181,0.94159,0.86875,0.19096,0.22946,0.02565,4.5154e-05,4.5154e-05,4.5154e-05
556,67930.4,0.23132,0.23364,0.02827,0.95834,0.91152,0.94142,0.86881,0.19139,0.22934,0.02561,4.5055e-05,4.5055e-05,4.5055e-05
557,68050.6,0.2252,0.23209,0.02764,0.9598,0.91006,0.9415,0.86872,0.19126,0.22954,0.02563,4.4956e-05,4.4956e-05,4.4956e-05
558,68170,0.22354,0.23285,0.02731,0.96024,0.9105,0.94155,0.8688,0.1908,0.22956,0.02556,4.4857e-05,4.4857e-05,4.4857e-05
559,68293,0.22338,0.23085,0.02662,0.95916,0.91104,0.9415,0.86866,0.19128,0.22941,0.02568,4.4758e-05,4.4758e-05,4.4758e-05
560,68414.7,0.23713,0.23319,0.02962,0.9582,0.91155,0.94155,0.86875,0.19116,0.22956,0.02545,4.4659e-05,4.4659e-05,4.4659e-05
561,68535.9,0.22649,0.2315,0.0271,0.95829,0.91136,0.94157,0.86866,0.19102,0.22929,0.0254,4.456e-05,4.456e-05,4.456e-05
562,68656.4,0.22857,0.23276,0.02696,0.9583,0.91168,0.94153,0.86883,0.19147,0.22918,0.02539,4.4461e-05,4.4461e-05,4.4461e-05
563,68779.2,0.22895,0.23214,0.02705,0.95962,0.90997,0.94134,0.86867,0.19143,0.22917,0.02555,4.4362e-05,4.4362e-05,4.4362e-05
564,68900.6,0.22981,0.23257,0.02889,0.9576,0.91175,0.94141,0.86901,0.19124,0.22937,0.02551,4.4263e-05,4.4263e-05,4.4263e-05
565,69020.5,0.23528,0.23333,0.02933,0.95823,0.91177,0.94137,0.86882,0.19108,0.2295,0.02552,4.4164e-05,4.4164e-05,4.4164e-05
566,69140.6,0.23967,0.23259,0.03244,0.95839,0.91149,0.94111,0.86866,0.19113,0.22929,0.02559,4.4065e-05,4.4065e-05,4.4065e-05
567,69261.7,0.22192,0.23246,0.02608,0.95772,0.91222,0.94147,0.86899,0.19064,0.2292,0.0255,4.3966e-05,4.3966e-05,4.3966e-05
568,69383.5,0.23381,0.23226,0.02867,0.95753,0.91219,0.9413,0.86892,0.19096,0.2291,0.02557,4.3867e-05,4.3867e-05,4.3867e-05
569,69505.8,0.23002,0.23251,0.02808,0.95788,0.91196,0.94131,0.8689,0.19092,0.229,0.0256,4.3768e-05,4.3768e-05,4.3768e-05
570,69627.5,0.22712,0.23464,0.0264,0.95826,0.91114,0.94107,0.86868,0.19123,0.22906,0.02579,4.3669e-05,4.3669e-05,4.3669e-05
571,69750.4,0.23296,0.23068,0.02889,0.95943,0.91031,0.94139,0.8689,0.19088,0.22903,0.02567,4.357e-05,4.357e-05,4.357e-05
572,69873.6,0.22702,0.23271,0.02657,0.95859,0.91165,0.94146,0.86907,0.19077,0.22891,0.02567,4.3471e-05,4.3471e-05,4.3471e-05
573,69992.8,0.22661,0.23246,0.02702,0.95951,0.9105,0.94144,0.86896,0.19105,0.22892,0.02559,4.3372e-05,4.3372e-05,4.3372e-05
574,70112.5,0.22678,0.23231,0.02793,0.95768,0.91222,0.94154,0.86937,0.1907,0.22895,0.02555,4.3273e-05,4.3273e-05,4.3273e-05
575,70234.4,0.22781,0.23258,0.02736,0.95808,0.91152,0.94147,0.86904,0.19048,0.22896,0.02547,4.3174e-05,4.3174e-05,4.3174e-05
576,70356.3,0.22757,0.23237,0.0273,0.95762,0.91158,0.94141,0.86904,0.19073,0.22896,0.02559,4.3075e-05,4.3075e-05,4.3075e-05
577,70475.6,0.22989,0.2321,0.02852,0.95821,0.912,0.94155,0.86914,0.19069,0.22908,0.02554,4.2976e-05,4.2976e-05,4.2976e-05
578,70595.1,0.23088,0.23212,0.02812,0.95954,0.91076,0.94152,0.86936,0.19089,0.22892,0.02567,4.2877e-05,4.2877e-05,4.2877e-05
579,70717.4,0.23284,0.23256,0.02835,0.95974,0.91083,0.94167,0.86964,0.19058,0.22883,0.02565,4.2778e-05,4.2778e-05,4.2778e-05
580,70839.6,0.22828,0.23236,0.02822,0.95779,0.91222,0.94161,0.86949,0.19072,0.2288,0.02552,4.2679e-05,4.2679e-05,4.2679e-05
581,70959.7,0.22559,0.23224,0.02713,0.95706,0.91269,0.94172,0.86954,0.19077,0.22873,0.02568,4.258e-05,4.258e-05,4.258e-05
582,71081.4,0.22793,0.23172,0.02673,0.95782,0.91241,0.94163,0.86952,0.19024,0.22904,0.02551,4.2481e-05,4.2481e-05,4.2481e-05
583,71205.5,0.2283,0.2323,0.02777,0.95983,0.9106,0.94165,0.86947,0.19052,0.22884,0.02567,4.2382e-05,4.2382e-05,4.2382e-05
584,71325,0.2271,0.23261,0.02778,0.95972,0.91033,0.94152,0.86952,0.19002,0.22898,0.0255,4.2283e-05,4.2283e-05,4.2283e-05
585,71447.1,0.23035,0.23343,0.02823,0.9595,0.91062,0.94158,0.86944,0.18995,0.22904,0.02544,4.2184e-05,4.2184e-05,4.2184e-05
586,71567.2,0.22468,0.23321,0.02653,0.96023,0.91024,0.94168,0.8696,0.18976,0.22931,0.02527,4.2085e-05,4.2085e-05,4.2085e-05
587,71690.5,0.22619,0.23201,0.02675,0.95971,0.91012,0.94141,0.86931,0.19033,0.22899,0.02549,4.1986e-05,4.1986e-05,4.1986e-05
588,71810.6,0.22756,0.2337,0.02754,0.95794,0.91217,0.94154,0.86953,0.19024,0.22902,0.02559,4.1887e-05,4.1887e-05,4.1887e-05
589,71930.5,0.22513,0.2316,0.02721,0.95962,0.91057,0.94155,0.86938,0.19023,0.22895,0.02539,4.1788e-05,4.1788e-05,4.1788e-05
590,72051.9,0.22768,0.23092,0.02777,0.95962,0.9105,0.94142,0.86934,0.19033,0.22881,0.02533,4.1689e-05,4.1689e-05,4.1689e-05
591,72171.7,0.22432,0.23242,0.02664,0.95812,0.91257,0.94159,0.86955,0.19047,0.2288,0.02554,4.159e-05,4.159e-05,4.159e-05
592,72293.5,0.22858,0.23316,0.02766,0.95983,0.91077,0.94147,0.8695,0.19036,0.22887,0.02546,4.1491e-05,4.1491e-05,4.1491e-05
593,72412.9,0.22873,0.23051,0.02833,0.95996,0.9105,0.94146,0.86974,0.19047,0.2288,0.02575,4.1392e-05,4.1392e-05,4.1392e-05
594,72533.9,0.22448,0.23252,0.02698,0.9599,0.91025,0.94138,0.86961,0.19057,0.22869,0.02571,4.1293e-05,4.1293e-05,4.1293e-05
595,72653.2,0.22293,0.23247,0.02776,0.9602,0.91032,0.94136,0.86945,0.19048,0.22866,0.02577,4.1194e-05,4.1194e-05,4.1194e-05
596,72774.7,0.22597,0.23259,0.02659,0.9603,0.9097,0.94125,0.86967,0.19053,0.22871,0.02562,4.1095e-05,4.1095e-05,4.1095e-05
597,72895.7,0.2274,0.23208,0.02712,0.96024,0.90974,0.94119,0.86932,0.19049,0.22865,0.02564,4.0996e-05,4.0996e-05,4.0996e-05
598,73016.7,0.22569,0.22962,0.02814,0.95941,0.91057,0.94133,0.86939,0.19072,0.22863,0.02567,4.0897e-05,4.0897e-05,4.0897e-05
599,73138.2,0.22192,0.23229,0.02592,0.95995,0.91035,0.94139,0.86971,0.19008,0.22878,0.02562,4.0798e-05,4.0798e-05,4.0798e-05
600,73258.6,0.22386,0.22982,0.0268,0.95991,0.91025,0.94133,0.86952,0.19069,0.22859,0.02562,4.0699e-05,4.0699e-05,4.0699e-05
601,73380.7,0.22452,0.23167,0.02773,0.95864,0.91148,0.94141,0.86946,0.19032,0.22873,0.0256,4.06e-05,4.06e-05,4.06e-05
602,73502.1,0.22133,0.23173,0.02572,0.95907,0.91021,0.94114,0.86938,0.19079,0.22873,0.02561,4.0501e-05,4.0501e-05,4.0501e-05
603,73624.8,0.2213,0.23057,0.02642,0.95808,0.91174,0.94132,0.86955,0.19072,0.22874,0.02558,4.0402e-05,4.0402e-05,4.0402e-05
604,73749.4,0.23022,0.22995,0.02777,0.95776,0.91206,0.94143,0.8695,0.19096,0.22854,0.02561,4.0303e-05,4.0303e-05,4.0303e-05
605,73871.8,0.22734,0.23144,0.02826,0.95761,0.91193,0.94137,0.86953,0.19075,0.22855,0.02554,4.0204e-05,4.0204e-05,4.0204e-05
606,73992.8,0.22215,0.23206,0.02612,0.95902,0.9107,0.94136,0.86964,0.1907,0.22846,0.02557,4.0105e-05,4.0105e-05,4.0105e-05
607,74112.2,0.22117,0.23076,0.02587,0.95785,0.91139,0.94134,0.86966,0.19084,0.2284,0.02566,4.0006e-05,4.0006e-05,4.0006e-05
608,74232.8,0.22183,0.23307,0.02601,0.95817,0.91133,0.94129,0.86978,0.19076,0.22848,0.02553,3.9907e-05,3.9907e-05,3.9907e-05
609,74353.3,0.22341,0.23068,0.02701,0.95756,0.91209,0.94145,0.86993,0.19049,0.22866,0.02559,3.9808e-05,3.9808e-05,3.9808e-05
610,74474.3,0.2235,0.23283,0.02571,0.95857,0.91101,0.94133,0.86975,0.1909,0.22836,0.02575,3.9709e-05,3.9709e-05,3.9709e-05
611,74594.3,0.22203,0.23173,0.02583,0.95913,0.91063,0.94148,0.86995,0.19041,0.22864,0.02578,3.961e-05,3.961e-05,3.961e-05
612,74717.1,0.22322,0.23189,0.02576,0.95834,0.91178,0.94146,0.87003,0.19046,0.22837,0.02568,3.9511e-05,3.9511e-05,3.9511e-05
613,74838.9,0.22201,0.22988,0.02627,0.95841,0.91195,0.94143,0.87007,0.19066,0.22836,0.02563,3.9412e-05,3.9412e-05,3.9412e-05
614,74959.6,0.22396,0.2325,0.02741,0.95857,0.91152,0.9414,0.86998,0.19091,0.22831,0.02561,3.9313e-05,3.9313e-05,3.9313e-05
615,75078.7,0.23151,0.23144,0.03036,0.95749,0.91254,0.94152,0.87005,0.19045,0.22859,0.02549,3.9214e-05,3.9214e-05,3.9214e-05
616,75200,0.22673,0.23156,0.0274,0.9592,0.91066,0.94145,0.86996,0.19087,0.22831,0.02568,3.9115e-05,3.9115e-05,3.9115e-05
617,75321.6,0.22825,0.23016,0.02828,0.95904,0.91031,0.94143,0.86988,0.19074,0.2283,0.02575,3.9016e-05,3.9016e-05,3.9016e-05
618,75442.8,0.22511,0.22989,0.02789,0.9595,0.91056,0.94147,0.87,0.19047,0.22866,0.02573,3.8917e-05,3.8917e-05,3.8917e-05
619,75564.5,0.22952,0.23123,0.02797,0.95852,0.91181,0.94138,0.86996,0.19057,0.22837,0.0258,3.8818e-05,3.8818e-05,3.8818e-05
620,75686.6,0.22624,0.23048,0.02793,0.95768,0.91263,0.94159,0.87011,0.19039,0.22834,0.0258,3.8719e-05,3.8719e-05,3.8719e-05
621,75807.7,0.22601,0.23184,0.02697,0.95812,0.91279,0.94161,0.87015,0.1904,0.22829,0.02579,3.862e-05,3.862e-05,3.862e-05
622,75928.9,0.22581,0.2305,0.02717,0.95774,0.91282,0.94157,0.87013,0.19083,0.2283,0.02583,3.8521e-05,3.8521e-05,3.8521e-05
623,76053.2,0.22527,0.23078,0.02788,0.95759,0.91247,0.94161,0.87018,0.19069,0.22824,0.02574,3.8422e-05,3.8422e-05,3.8422e-05
624,76171.4,0.22888,0.23202,0.02861,0.95807,0.91215,0.94147,0.87002,0.19109,0.22813,0.02595,3.8323e-05,3.8323e-05,3.8323e-05
625,76290.9,0.2218,0.23119,0.0272,0.95801,0.91228,0.94153,0.87009,0.19083,0.22814,0.02605,3.8224e-05,3.8224e-05,3.8224e-05
626,76411.1,0.22366,0.23228,0.02703,0.95785,0.91225,0.9416,0.87013,0.19083,0.22829,0.02604,3.8125e-05,3.8125e-05,3.8125e-05
627,76532.1,0.22659,0.23127,0.02772,0.95828,0.91247,0.94174,0.87018,0.19053,0.22825,0.02593,3.8026e-05,3.8026e-05,3.8026e-05
628,76652.8,0.22413,0.22988,0.02778,0.95768,0.91304,0.94171,0.87014,0.19035,0.22824,0.02601,3.7927e-05,3.7927e-05,3.7927e-05
629,76773.2,0.22637,0.23122,0.02753,0.95748,0.91276,0.94158,0.87003,0.19031,0.22831,0.02601,3.7828e-05,3.7828e-05,3.7828e-05
630,76893.3,0.2245,0.23257,0.02757,0.95805,0.91241,0.94155,0.87012,0.19058,0.22834,0.02597,3.7729e-05,3.7729e-05,3.7729e-05
631,77014.3,0.2232,0.22975,0.02697,0.95795,0.91303,0.94162,0.87029,0.19019,0.22846,0.0259,3.763e-05,3.763e-05,3.763e-05
632,77137.1,0.22279,0.23293,0.02599,0.95761,0.9133,0.94167,0.87026,0.19021,0.2284,0.02599,3.7531e-05,3.7531e-05,3.7531e-05
633,77257.6,0.22919,0.23237,0.02861,0.95621,0.91425,0.94178,0.87043,0.19022,0.22828,0.02595,3.7432e-05,3.7432e-05,3.7432e-05
634,77378.7,0.22112,0.23287,0.02565,0.95737,0.9133,0.94177,0.87027,0.1903,0.2283,0.02597,3.7333e-05,3.7333e-05,3.7333e-05
635,77500.8,0.22556,0.23141,0.02738,0.95841,0.91201,0.94159,0.87016,0.19068,0.22829,0.02607,3.7234e-05,3.7234e-05,3.7234e-05
636,77623,0.22363,0.22974,0.02786,0.9591,0.91157,0.94161,0.87015,0.19033,0.2282,0.02593,3.7135e-05,3.7135e-05,3.7135e-05
637,77746.7,0.22107,0.22929,0.02596,0.95821,0.91304,0.94181,0.87028,0.19009,0.2283,0.02603,3.7036e-05,3.7036e-05,3.7036e-05
638,77866.7,0.22494,0.23025,0.02673,0.95785,0.91311,0.94171,0.87011,0.19026,0.22829,0.02601,3.6937e-05,3.6937e-05,3.6937e-05
639,77987.1,0.22413,0.23069,0.02606,0.95762,0.91333,0.94175,0.87027,0.18995,0.22845,0.026,3.6838e-05,3.6838e-05,3.6838e-05
640,78109.8,0.22467,0.2305,0.02718,0.9576,0.91358,0.94196,0.87033,0.18948,0.22861,0.02583,3.6739e-05,3.6739e-05,3.6739e-05
641,78230,0.22438,0.23033,0.02729,0.9563,0.91385,0.94175,0.87018,0.19005,0.22829,0.02586,3.664e-05,3.664e-05,3.664e-05
642,78353.5,0.22273,0.22936,0.02726,0.9576,0.91315,0.94171,0.87022,0.19028,0.22827,0.02595,3.6541e-05,3.6541e-05,3.6541e-05
643,78472.9,0.22891,0.22978,0.02808,0.9582,0.913,0.9418,0.87023,0.19054,0.22817,0.02593,3.6442e-05,3.6442e-05,3.6442e-05
644,78596.2,0.22382,0.22834,0.02777,0.95834,0.91251,0.94168,0.87021,0.19032,0.22804,0.02584,3.6343e-05,3.6343e-05,3.6343e-05
645,78717.8,0.22822,0.2313,0.0285,0.95804,0.91303,0.94166,0.87018,0.19062,0.22802,0.02589,3.6244e-05,3.6244e-05,3.6244e-05
646,78839.8,0.22707,0.23054,0.02779,0.95733,0.91371,0.9418,0.87035,0.19054,0.22789,0.02598,3.6145e-05,3.6145e-05,3.6145e-05
647,78960,0.22612,0.22956,0.02774,0.95742,0.91339,0.9417,0.87024,0.19075,0.22786,0.02591,3.6046e-05,3.6046e-05,3.6046e-05
648,79080.6,0.21888,0.22964,0.02617,0.95816,0.91287,0.94175,0.87037,0.19054,0.22795,0.02604,3.5947e-05,3.5947e-05,3.5947e-05
649,79199.6,0.22433,0.22989,0.02685,0.95767,0.91336,0.94175,0.87039,0.19049,0.22797,0.02595,3.5848e-05,3.5848e-05,3.5848e-05
650,79318,0.21798,0.23069,0.02578,0.9578,0.91358,0.94178,0.87034,0.1904,0.22799,0.02607,3.5749e-05,3.5749e-05,3.5749e-05
651,79437.9,0.22066,0.22972,0.02551,0.95779,0.91319,0.94166,0.87026,0.19052,0.22789,0.02596,3.565e-05,3.565e-05,3.565e-05
652,79558.4,0.2248,0.23039,0.02715,0.95752,0.91292,0.94167,0.87028,0.1906,0.22784,0.02605,3.5551e-05,3.5551e-05,3.5551e-05
653,79680.6,0.21441,0.23051,0.02466,0.95872,0.91187,0.94154,0.87025,0.19077,0.22784,0.02607,3.5452e-05,3.5452e-05,3.5452e-05
654,79799.3,0.22009,0.22917,0.02692,0.95825,0.91241,0.94174,0.87036,0.19047,0.22779,0.02596,3.5353e-05,3.5353e-05,3.5353e-05
655,79922.6,0.22175,0.23017,0.02625,0.95761,0.91327,0.9417,0.8704,0.19041,0.22777,0.02581,3.5254e-05,3.5254e-05,3.5254e-05
656,80045.8,0.22233,0.22942,0.02704,0.95837,0.91282,0.94167,0.87035,0.19039,0.22792,0.02595,3.5155e-05,3.5155e-05,3.5155e-05
657,80163.7,0.22145,0.22908,0.02743,0.95852,0.91266,0.94178,0.87045,0.19031,0.22784,0.02585,3.5056e-05,3.5056e-05,3.5056e-05
658,80284,0.21618,0.22894,0.02585,0.95869,0.91241,0.94182,0.87051,0.19021,0.22791,0.02594,3.4957e-05,3.4957e-05,3.4957e-05
659,80407.6,0.21926,0.22843,0.02564,0.95881,0.9126,0.94184,0.87055,0.19012,0.22799,0.02596,3.4858e-05,3.4858e-05,3.4858e-05
660,80526.5,0.2218,0.2319,0.02716,0.95807,0.91306,0.94185,0.87044,0.19023,0.22794,0.02612,3.4759e-05,3.4759e-05,3.4759e-05
661,80647.5,0.21756,0.2297,0.02564,0.95803,0.91284,0.94179,0.87038,0.19042,0.22783,0.02605,3.466e-05,3.466e-05,3.466e-05
662,80767.2,0.22209,0.23034,0.02663,0.95824,0.91311,0.94178,0.87044,0.19014,0.22789,0.02594,3.4561e-05,3.4561e-05,3.4561e-05
663,80888,0.22013,0.22914,0.02667,0.95789,0.91336,0.94183,0.87039,0.1903,0.22782,0.02607,3.4462e-05,3.4462e-05,3.4462e-05
664,81008.1,0.21904,0.22761,0.02556,0.95756,0.9129,0.94169,0.87039,0.19044,0.22793,0.02605,3.4363e-05,3.4363e-05,3.4363e-05
665,81128.5,0.22083,0.22918,0.02681,0.95789,0.91352,0.94189,0.87059,0.19014,0.22789,0.02591,3.4264e-05,3.4264e-05,3.4264e-05
666,81251,0.22106,0.22938,0.02659,0.95921,0.91181,0.94176,0.87043,0.19027,0.22787,0.02593,3.4165e-05,3.4165e-05,3.4165e-05
667,81374.1,0.21805,0.2271,0.02623,0.95731,0.9138,0.94182,0.87053,0.1902,0.22769,0.0259,3.4066e-05,3.4066e-05,3.4066e-05
668,81495.3,0.21863,0.22891,0.02573,0.95911,0.91253,0.94179,0.87044,0.1903,0.22774,0.02607,3.3967e-05,3.3967e-05,3.3967e-05
669,81616.3,0.21971,0.22852,0.02628,0.95816,0.91287,0.9419,0.87053,0.18999,0.22783,0.02587,3.3868e-05,3.3868e-05,3.3868e-05
670,81737.8,0.22121,0.22712,0.02664,0.95871,0.91222,0.94169,0.87044,0.19029,0.22783,0.02597,3.3769e-05,3.3769e-05,3.3769e-05
671,81856.8,0.22373,0.22913,0.02771,0.95872,0.91231,0.94175,0.87039,0.19046,0.22755,0.02608,3.367e-05,3.367e-05,3.367e-05
672,81978,0.22234,0.22975,0.02614,0.95842,0.91303,0.94171,0.87044,0.19043,0.22741,0.02613,3.3571e-05,3.3571e-05,3.3571e-05
673,82098.1,0.21625,0.22813,0.02538,0.95821,0.9133,0.94186,0.87052,0.1904,0.22736,0.02604,3.3472e-05,3.3472e-05,3.3472e-05
674,82218.7,0.2232,0.22752,0.0274,0.95742,0.91387,0.94187,0.87058,0.19043,0.22751,0.02605,3.3373e-05,3.3373e-05,3.3373e-05
675,82339.9,0.21674,0.22663,0.0263,0.95765,0.91365,0.94184,0.87045,0.19025,0.22772,0.02588,3.3274e-05,3.3274e-05,3.3274e-05
676,82460.9,0.21596,0.22779,0.02578,0.95734,0.9137,0.94177,0.8704,0.19038,0.22754,0.02608,3.3175e-05,3.3175e-05,3.3175e-05
677,82583.7,0.2174,0.22559,0.02614,0.95675,0.91371,0.94163,0.87039,0.19073,0.22745,0.02618,3.3076e-05,3.3076e-05,3.3076e-05
678,82706.7,0.22193,0.22893,0.02647,0.95855,0.91222,0.94153,0.87035,0.19076,0.2274,0.02594,3.2977e-05,3.2977e-05,3.2977e-05
679,82828.1,0.22301,0.22804,0.02632,0.95701,0.91346,0.94157,0.87021,0.19117,0.22727,0.02611,3.2878e-05,3.2878e-05,3.2878e-05
680,82948.8,0.21712,0.22978,0.02516,0.95713,0.91329,0.94164,0.87027,0.19131,0.22732,0.02627,3.2779e-05,3.2779e-05,3.2779e-05
681,83072.1,0.21843,0.22766,0.02614,0.95893,0.9119,0.94152,0.8702,0.1913,0.22728,0.02613,3.268e-05,3.268e-05,3.268e-05
682,83193.5,0.217,0.22716,0.02741,0.95847,0.91225,0.94161,0.87031,0.19136,0.22727,0.02622,3.2581e-05,3.2581e-05,3.2581e-05
